room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
240863,1263594,Private room,CENTRE,WEST HILLHURST,64,5.0,2,1.0,29.0,,51.055873,-114.118208,2016-09-11 16:32:23.507717
1641745,37852,Private room,CENTRE,CAPITOL HILL,1,,1,1.0,52.0,1.0,51.073823,-114.103788,2016-09-11 17:18:55.322483
9735124,50229926,Private room,CENTRE,WEST HILLHURST,0,,2,1.0,47.0,1.0,51.056046,-114.10984,2016-09-11 17:26:41.696386
3569573,17769677,Private room,CENTRE,BELTLINE,25,4.5,2,1.0,43.0,3.0,51.038293,-114.082191,2016-09-11 17:37:12.580159
8613894,7503884,Private room,CENTRE,UPPER MOUNT ROYAL,15,5.0,3,1.0,39.0,1.0,51.035759,-114.087019,2016-09-11 17:31:15.345629
8554524,717969,Private room,CENTRE,SOUTH CALGARY,2,,4,1.0,67.0,1.0,51.030049,-114.101872,2016-09-11 17:09:46.071577
6911392,36218584,Private room,CENTRE,BANKVIEW,2,,2,1.0,110.0,1.0,51.031561,-114.09825,2016-09-11 16:57:24.269569
9926376,655476,Private room,CENTRE,BELTLINE,3,4.5,2,1.0,56.0,1.0,51.0413,-114.08836,2016-09-11 17:13:48.759343
7750102,12879268,Private room,CENTRE,BELTLINE,6,5.0,2,1.0,40.0,1.0,51.040097,-114.091458,2016-09-11 15:43:46.852203
8682385,45594297,Private room,CENTRE,BELTLINE,0,,2,1.0,57.0,1.0,51.039424,-114.092455,2016-09-11 16:24:49.307424
13081656,3340363,Private room,CENTRE,BANKVIEW,0,,2,1.0,46.0,1.0,51.035957,-114.098459,2016-09-11 16:11:56.990071
4418679,21301776,Private room,NORTHWEST,UNIVERSITY OF CALGARY,7,4.5,2,1.0,52.0,2.0,51.079208,-114.122955,2016-09-11 16:48:43.371654
4137854,16872662,Private room,CENTRE,KILLARNEY/GLENGARRY,1,,2,1.0,62.0,2.0,51.03285,-114.128777,2016-09-11 17:15:22.369013
6134024,2252823,Private room,CENTRE,BANKVIEW,0,,2,1.0,82.0,1.0,51.037524,-114.10132,2016-09-11 15:39:59.902190
7279894,38117637,Private room,CENTRE,KILLARNEY/GLENGARRY,2,,2,1.0,47.0,1.0,51.034437,-114.124387,2016-09-11 16:30:01.358679
9276752,48176787,Private room,WEST,SPRUCE CLIFF,1,,1,1.0,24.0,1.0,51.042257,-114.137814,2016-09-11 16:58:17.798515
9886592,50860554,Private room,WEST,SPRUCE CLIFF,0,,2,1.0,39.0,1.0,51.04637,-114.140208,2016-09-11 17:18:27.832324
1346561,7305363,Private room,CENTRE,WEST HILLHURST,11,5.0,2,1.0,52.0,2.0,51.05844,-114.107391,2016-09-11 16:00:05.149679
8907435,42200508,Private room,WEST,SPRUCE CLIFF,9,4.5,2,1.0,31.0,1.0,51.051114,-114.13385,2016-09-11 16:23:15.440200
4861679,25007617,Private room,WEST,CURRIE BARRACKS,15,5.0,2,1.0,59.0,1.0,51.018176,-114.131263,2016-09-11 16:04:30.861947
1641775,37852,Private room,CENTRE,CAPITOL HILL,4,4.5,1,1.0,52.0,1.0,51.075882,-114.103806,2016-09-11 15:57:09.170536
12522417,50611232,Private room,WEST,ROSSCARROCK,0,,2,1.0,47.0,1.0,51.039109,-114.146389,2016-09-11 16:00:36.724893
13030351,7040295,Private room,CENTRE,SOUTH CALGARY,0,,2,1.0,71.0,1.0,51.023207,-114.105895,2016-09-11 15:39:54.687739
6589831,22222996,Private room,CENTRE,KILLARNEY/GLENGARRY,0,,2,1.0,52.0,1.0,51.036369,-114.140534,2016-09-11 17:32:31.792223
8309173,43808026,Private room,WEST,GLENBROOK,0,,2,1.0,39.0,1.0,51.021465,-114.158188,2016-09-11 17:01:58.500452
7479548,39166396,Private room,CENTRE,ALTADORE,0,,3,1.0,96.0,1.0,51.020966,-114.108392,2016-09-11 16:15:19.341504
5838973,30314802,Private room,CENTRE,SCARBORO,0,,1,1.0,110.0,1.0,51.039128,-114.103922,2016-09-11 16:31:53.201560
10059082,51620510,Private room,NORTHWEST,MONTGOMERY,0,,2,1.0,59.0,1.0,51.074895,-114.167134,2016-09-11 16:57:34.539711
12889633,70554406,Private room,WEST,CURRIE BARRACKS,0,,2,1.0,10.0,1.0,51.01845,-114.133968,2016-09-11 15:42:11.716906
10015085,1321315,Private room,CENTRE,BELTLINE,0,,2,1.0,68.0,1.0,51.039436,-114.094494,2016-09-11 17:37:23.565260
14790564,23274515,Private room,CENTRE,ST. ANDREWS HEIGHTS,0,,1,1.0,47.0,7.0,51.064445,-114.127788,2016-09-11 16:01:58.740730
10682046,55180186,Private room,CENTRE,ALTADORE,0,,1,1.0,62.0,1.0,51.023171,-114.111935,2016-09-11 17:15:34.056391
13653286,29797549,Private room,WEST,SIGNAL HILL,0,,2,1.0,65.0,2.0,51.031985,-114.172255,2016-09-11 16:10:14.680348
14342427,21025935,Private room,WEST,RUTLAND PARK,0,,2,1.0,35.0,1.0,51.015962,-114.138368,2016-09-11 16:50:56.209919
5512194,28591647,Private room,CENTRE,ST. ANDREWS HEIGHTS,7,4.5,3,1.0,158.0,1.0,51.063192,-114.126572,2016-09-11 16:32:13.159686
8625762,45369880,Private room,NORTHWEST,MONTGOMERY,0,,1,1.0,63.0,1.0,51.072134,-114.154207,2016-09-11 17:29:03.102932
6093971,31625788,Private room,WEST,PATTERSON,0,,2,1.0,79.0,1.0,51.057457,-114.166497,2016-09-11 17:18:51.929741
2874306,14474789,Private room,CENTRE,CAPITOL HILL,2,,2,1.0,35.0,1.0,51.075272,-114.101149,2016-09-11 16:51:43.103050
3882128,3788550,Private room,NORTH,BEDDINGTON HEIGHTS,34,5.0,2,1.0,54.0,2.0,51.128232,-114.095763,2016-09-11 17:30:30.090479
13171970,43811458,Private room,CENTRE,EAU CLAIRE,0,,2,1.0,118.0,1.0,51.051033,-114.079883,2016-09-11 17:13:10.865394
7854395,4801008,Private room,CENTRE,SUNNYSIDE,2,,2,1.0,67.0,1.0,51.05397,-114.080408,2016-09-11 17:25:29.690224
2886651,7903113,Private room,CENTRE,HILLHURST,2,,2,1.0,77.0,1.0,51.054689,-114.101685,2016-09-11 16:14:45.643233
7698251,39858980,Private room,CENTRE,BELTLINE,53,4.5,2,1.0,52.0,1.0,51.042244,-114.079248,2016-09-11 17:32:10.996875
13814390,81334100,Private room,CENTRE,SUNALTA,5,5.0,2,1.0,47.0,2.0,51.042011,-114.097011,2016-09-11 16:32:19.524118
2109380,5747321,Private room,CENTRE,SUNNYSIDE,38,4.5,4,1.0,39.0,1.0,51.055779,-114.080695,2016-09-11 17:16:14.570004
14497818,71959132,Private room,CENTRE,TUXEDO PARK,1,,2,1.0,31.0,2.0,51.072069,-114.065508,2016-09-11 17:37:01.035081
12155621,8002253,Private room,NORTH,SANDSTONE VALLEY,0,,2,1.0,52.0,1.0,51.134776,-114.097449,2016-09-11 16:02:06.837318
13110873,776729,Private room,CENTRE,HILLHURST,2,,2,1.0,67.0,3.0,51.055164,-114.089988,2016-09-11 15:50:31.693013
13522951,5883350,Private room,CENTRE,SUNNYSIDE,1,,2,1.0,56.0,,51.054786,-114.080879,2016-09-11 16:35:24.644501
10880787,56374506,Private room,NORTH,HIDDEN VALLEY,0,,1,1.0,50.0,1.0,51.147813,-114.099545,2016-09-11 17:22:02.106509
594949,2939814,Private room,CENTRE,HILLHURST,2,,2,1.0,52.0,1.0,51.05282,-114.08692,2016-09-11 15:50:14.405414
8533425,39530400,Private room,NORTH,PANORAMA HILLS,4,5.0,4,1.0,52.0,1.0,51.160858,-114.092691,2016-09-11 16:17:29.223180
12404504,39255347,Private room,CENTRE,SUNNYSIDE,22,5.0,2,1.0,20.0,2.0,51.058013,-114.074265,2016-09-11 15:49:50.974658
13743138,22292774,Private room,CENTRE,BRIDGELAND/RIVERSIDE,6,4.5,2,1.0,41.0,1.0,51.05301,-114.034082,2016-09-11 17:27:43.512707
14556534,78491316,Private room,NORTH,BEDDINGTON HEIGHTS,0,,2,1.0,24.0,2.0,51.13281,-114.090415,2016-09-11 16:20:54.267301
13192956,6110530,Private room,NORTH,HIDDEN VALLEY,11,5.0,2,1.0,32.0,2.0,51.15827,-114.100488,2016-09-11 17:11:43.660165
13789231,81021095,Private room,CENTRE,MOUNT PLEASANT,0,,1,1.0,31.0,1.0,51.068931,-114.0827,2016-09-11 16:59:08.346243
7293840,38123508,Private room,NORTH,PANORAMA HILLS,0,,2,1.0,60.0,1.0,51.170719,-114.077387,2016-09-11 16:36:23.059232
12886567,70528007,Private room,CENTRE,MOUNT PLEASANT,0,,2,1.0,158.0,1.0,51.07473,-114.076173,2016-09-11 17:33:08.790437
14397119,88375730,Private room,CENTRE,MOUNT PLEASANT,0,,2,1.0,35.0,2.0,51.070254,-114.067607,2016-09-11 16:08:42.659503
1781223,9330852,Private room,NORTH,HUNTINGTON HILLS,0,,2,1.0,67.0,1.0,51.114317,-114.081401,2016-09-11 17:12:44.958226
1521431,8120696,Private room,NORTHEAST,MAYLAND HEIGHTS,5,4.5,2,1.0,49.0,2.0,51.066169,-114.025332,2016-09-11 17:06:15.754441
13029443,41163998,Private room,CENTRE,MOUNT PLEASANT,0,,2,1.0,56.0,2.0,51.070264,-114.07564,2016-09-11 15:41:45.821523
3747881,4621979,Private room,NORTH,PANORAMA HILLS,8,4.5,2,1.0,47.0,1.0,51.147319,-114.080454,2016-09-11 16:44:22.165628
13333543,49904723,Private room,NORTH,PANORAMA HILLS,1,,2,1.0,25.0,1.0,51.165624,-114.075808,2016-09-11 17:07:40.530592
14836980,3031956,Private room,NORTH,BEDDINGTON HEIGHTS,1,,2,1.0,32.0,2.0,51.12539,-114.080019,2016-09-11 17:36:05.782424
13504702,6532973,Private room,NORTH,SANDSTONE VALLEY,0,,1,1.0,39.0,1.0,51.137882,-114.087187,2016-09-11 17:35:03.763281
8237051,22028873,Private room,NORTH,BEDDINGTON HEIGHTS,0,,2,1.0,67.0,1.0,51.128712,-114.085803,2016-09-11 16:42:14.581213
2075849,10609307,Private room,NORTH,HUNTINGTON HILLS,29,5.0,2,1.0,47.0,1.0,51.120949,-114.088511,2016-09-11 17:28:45.761455
8357575,44052734,Private room,NORTH,BEDDINGTON HEIGHTS,0,,1,1.0,158.0,1.0,51.13577,-114.078683,2016-09-11 16:08:57.203169
13915275,75105282,Private room,NORTH,HUNTINGTON HILLS,1,,2,1.0,52.0,1.0,51.121451,-114.081845,2016-09-11 17:12:45.089703
13433342,6532973,Private room,NORTH,SANDSTONE VALLEY,4,5.0,2,1.0,52.0,1.0,51.138829,-114.086078,2016-09-11 16:26:15.079974
12304538,66344254,Private room,NORTH,PANORAMA HILLS,17,5.0,2,1.0,52.0,1.0,51.147785,-114.078574,2016-09-11 17:22:30.890728
4800735,24531425,Private room,CENTRE,TUXEDO PARK,74,5.0,2,1.0,43.0,1.0,51.074793,-114.061013,2016-09-11 17:23:26.686777
7130494,37344881,Private room,CENTRE,TUXEDO PARK,20,5.0,4,1.0,39.0,2.0,51.078331,-114.058572,2016-09-11 16:44:24.744278
13867228,81990750,Private room,NORTHEAST,PINERIDGE,3,5.0,1,1.0,35.0,1.0,51.07231,-113.956834,2016-09-11 17:15:41.572012
12106814,64918372,Private room,NORTH,HUNTINGTON HILLS,14,4.0,2,1.0,35.0,1.0,51.125865,-114.055756,2016-09-11 16:15:22.917737
14859347,92697806,Private room,NORTH,HARVEST HILLS,0,,2,1.0,32.0,1.0,51.15189,-114.058324,2016-09-11 17:08:17.677490
11964646,63904584,Private room,NORTH,THORNCLIFFE,4,4.5,2,1.0,39.0,1.0,51.109184,-114.058747,2016-09-11 17:09:03.276082
2664386,13636841,Private room,NORTH,THORNCLIFFE,58,4.5,2,1.0,39.0,1.0,51.110583,-114.055774,2016-09-11 17:32:39.724369
14859485,92697806,Private room,NORTH,HARVEST HILLS,0,,2,1.0,32.0,1.0,51.151708,-114.059735,2016-09-11 17:30:35.682868
12106731,64918372,Private room,NORTH,BEDDINGTON HEIGHTS,12,4.0,2,1.0,35.0,1.0,51.125967,-114.055825,2016-09-11 17:35:43.957224
1393927,5161218,Private room,NORTH,THORNCLIFFE,156,5.0,2,1.0,24.0,1.0,51.103157,-114.059494,2016-09-11 17:12:50.366946
14085478,63904584,Private room,NORTH,THORNCLIFFE,4,4.5,1,1.0,35.0,1.0,51.108668,-114.060167,2016-09-11 17:12:10.957675
5730071,8175696,Private room,CENTRE,HIGHLAND PARK,15,4.5,2,1.0,26.0,1.0,51.08166,-114.062908,2016-09-11 15:51:38.256281
6108235,8175696,Private room,CENTRE,TUXEDO PARK,12,4.0,2,1.0,43.0,1.0,51.080201,-114.061584,2016-09-11 16:10:40.621961
3540044,6502716,Private room,CENTRE,PARKHILL,6,5.0,4,1.0,55.0,1.0,51.020433,-114.065786,2016-09-11 17:26:41.410330
8629711,45386982,Private room,NORTHEAST,SKYVIEW RANCH,1,,2,1.0,39.0,1.0,51.160909,-113.956101,2016-09-11 15:43:03.289689
7576299,1386403,Private room,EAST,SOUTHVIEW,3,5.0,2,1.0,43.0,2.0,51.036216,-113.991753,2016-09-11 16:26:08.538628
2465772,8175696,Private room,CENTRE,TUXEDO PARK,14,4.5,2,1.0,35.0,1.0,51.080048,-114.063647,2016-09-11 17:23:32.656325
2095082,8175696,Private room,CENTRE,INGLEWOOD,5,4.0,1,1.0,148.0,2.0,51.040155,-114.02891,2016-09-11 17:32:07.152476
8128602,42924266,Private room,NORTH,HUNTINGTON HILLS,0,,2,1.0,29.0,1.0,51.11943,-114.073062,2016-09-11 15:55:26.721006
5601394,29040181,Private room,CENTRE,INGLEWOOD,1,,2,1.0,55.0,2.0,51.041223,-114.02101,2016-09-11 16:59:47.257023
9591998,49646765,Private room,CENTRE,BRIDGELAND/RIVERSIDE,8,4.5,1,1.0,39.0,1.0,51.050672,-114.040257,2016-09-11 15:47:43.430378
4902108,8175696,Private room,CENTRE,TUXEDO PARK,4,4.5,2,1.0,36.0,4.0,51.081244,-114.06262,2016-09-11 15:48:17.794658
3638550,3297275,Private room,NORTHEAST,MARLBOROUGH,11,5.0,2,1.0,35.0,1.0,51.059909,-113.969994,2016-09-11 17:00:02.727979
2268750,11584809,Private room,NORTHEAST,MONTEREY PARK,0,,2,1.0,67.0,5.0,51.088698,-113.934353,2016-09-11 17:22:56.824963
14872866,79506707,Private room,NORTHEAST,CASTLERIDGE,0,,2,1.0,39.0,1.0,51.102339,-113.961554,2016-09-11 16:05:47.489147
13913752,82198916,Private room,CENTRE,BRIDGELAND/RIVERSIDE,0,,2,1.0,63.0,,51.050634,-114.046829,2016-09-11 16:04:24.798418
6516071,34072837,Private room,CENTRE,INGLEWOOD,5,4.5,2,1.0,35.0,1.0,51.033272,-114.021004,2016-09-11 16:43:45.868835
2172987,11055148,Private room,NORTHEAST,SADDLE RIDGE,0,,2,1.0,40.0,3.0,51.127455,-113.937091,2016-09-11 17:27:29.500821
11945217,63777777,Private room,CENTRE,RENFREW,0,,2,1.0,71.0,1.0,51.060618,-114.031739,2016-09-11 17:28:02.810229
2465764,8175696,Private room,CENTRE,TUXEDO PARK,2,,1,1.0,25.0,2.0,51.079863,-114.063193,2016-09-11 16:04:44.738317
14419208,88719034,Private room,NORTHEAST,MONTEREY PARK,0,,4,1.0,55.0,1.0,51.075654,-113.923999,2016-09-11 16:09:57.963301
7578644,39736541,Private room,NORTHEAST,SUNRIDGE,0,,1,1.0,28.0,1.0,51.075364,-113.981961,2016-09-11 16:17:52.059690
9887364,50864908,Private room,EAST,FOREST HEIGHTS,0,,2,1.0,20.0,1.0,51.045922,-113.975068,2016-09-11 17:18:08.140833
306482,1576340,Private room,CENTRE,CRESCENT HEIGHTS,8,5.0,2,1.0,75.0,2.0,51.062875,-114.056652,2016-09-11 17:19:31.851260
7143866,16339726,Private room,NORTH,COVENTRY HILLS,0,,2,1.0,67.0,1.0,51.169672,-114.045367,2016-09-11 17:28:39.846020
1532983,8175696,Private room,CENTRE,TUXEDO PARK,5,3.5,1,1.0,33.0,3.0,51.079873,-114.062838,2016-09-11 16:37:42.773760
6341218,8175696,Private room,CENTRE,TUXEDO PARK,5,4.5,3,1.0,47.0,1.0,51.079514,-114.063637,2016-09-11 17:18:31.471762
4411826,22867624,Private room,NORTH,HUNTINGTON HILLS,6,5.0,2,1.0,33.0,2.0,51.116138,-114.072636,2016-09-11 17:07:30.156715
4651229,55155,Private room,CENTRE,MISSION,0,,2,1.0,98.0,1.0,51.029802,-114.067329,2016-09-11 16:18:13.517548
7353857,38533074,Private room,NORTHEAST,FALCONRIDGE,0,,1,1.0,24.0,3.0,51.097376,-113.952082,2016-09-11 17:13:18.535952
6340909,8175696,Private room,CENTRE,TUXEDO PARK,12,4.5,4,1.0,35.0,1.0,51.079548,-114.062792,2016-09-11 16:06:01.245324
13883544,82181134,Private room,NORTH,COVENTRY HILLS,0,,1,1.0,24.0,2.0,51.171571,-114.06262,2016-09-11 17:11:46.476373
9664589,48099511,Private room,EAST,FOREST LAWN,0,,2,1.0,70.0,1.0,51.040196,-113.972531,2016-09-11 15:35:19.553014
9663582,48099511,Private room,EAST,FOREST LAWN,0,,2,1.0,71.0,1.0,51.040196,-113.973604,2016-09-11 15:44:26.445774
10382727,21233028,Private room,NORTHEAST,SKYVIEW RANCH,0,,2,1.0,52.0,1.0,51.163022,-113.963315,2016-09-11 17:03:48.953830
9435761,48099511,Private room,EAST,FOREST LAWN,0,,2,1.0,71.0,1.0,51.038479,-113.973614,2016-09-11 15:46:25.233192
9493417,5230903,Private room,NORTHEAST,REDSTONE,0,,2,1.0,31.0,1.0,51.167574,-113.961894,2016-09-11 17:25:23.453796
14821832,84290501,Private room,NORTH,COVENTRY HILLS,0,,2,1.0,37.0,1.0,51.163677,-114.05153,2016-09-11 17:23:54.174764
9664380,48099511,Private room,EAST,FOREST LAWN,0,,2,1.0,70.0,1.0,51.038935,-113.972155,2016-09-11 17:06:21.820580
14213862,86074308,Private room,NORTHEAST,REDSTONE,0,,1,1.0,31.0,1.0,51.172005,-113.960996,2016-09-11 16:17:04.218288
13094422,72705365,Private room,NORTHEAST,SKYVIEW RANCH,1,,2,1.0,27.0,1.0,51.162616,-113.955917,2016-09-11 16:12:55.766135
9664429,48099511,Private room,EAST,FOREST LAWN,0,,2,1.0,70.0,1.0,51.038239,-113.972228,2016-09-11 17:30:04.871569
3248512,14698005,Private room,CENTRE,RAMSAY,0,,2,1.0,39.0,1.0,51.032478,-114.04194,2016-09-11 15:53:36.216576
1733458,8175696,Private room,CENTRE,HIGHLAND PARK,3,2.5,1,1.0,33.0,1.0,51.081806,-114.062773,2016-09-11 16:21:07.971964
13241168,73686595,Private room,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1.0,60.0,2.0,51.046785,-114.060016,2016-09-11 16:34:31.000287
13712380,6502716,Private room,CENTRE,BELTLINE,1,,2,1.0,75.0,1.0,51.040195,-114.063641,2016-09-11 15:42:03.363251
7902519,38095118,Private room,NORTHEAST,SKYVIEW RANCH,0,,2,1.0,52.0,1.0,51.164322,-113.959692,2016-09-11 16:15:53.722181
9663161,48099511,Private room,EAST,FOREST LAWN,0,,2,1.0,70.0,1.0,51.040329,-113.973806,2016-09-11 17:30:50.843740
501030,2471999,Private room,NORTH,THORNCLIFFE,3,3.5,1,1.0,32.0,2.0,51.106358,-114.064415,2016-09-11 17:27:09.254020
13940728,80927105,Private room,CENTRE,TUXEDO PARK,0,,2,1.0,43.0,2.0,51.074474,-114.062139,2016-09-11 16:25:42.195858
8640319,55155,Private room,CENTRE,MISSION,0,,2,1.0,118.0,1.0,51.030487,-114.066905,2016-09-11 17:37:06.487248
3768539,19309660,Private room,NORTH,HUNTINGTON HILLS,1,,2,1.0,39.0,1.0,51.117537,-114.061836,2016-09-11 15:50:09.416257
9926425,51025093,Private room,NORTHEAST,REDSTONE,0,,1,1.0,41.0,1.0,51.1702,-113.963395,2016-09-11 15:55:30.864352
14774771,79506707,Private room,NORTHEAST,CASTLERIDGE,0,,2,1.0,52.0,1.0,51.102624,-113.961088,2016-09-11 16:15:33.784356
11962777,18760796,Private room,EAST,ERIN WOODS,5,5.0,6,1.0,37.0,1.0,51.016744,-113.964324,2016-09-11 16:51:37.151755
5706291,17563123,Private room,EAST,ALBERT PARK/RADISSON HEIGHTS,4,5.0,2,1.0,52.0,1.0,51.042231,-113.983492,2016-09-11 15:37:47.800914
13450026,4106106,Private room,CENTRE,INGLEWOOD,0,,3,1.0,118.0,1.0,51.042194,-114.031257,2016-09-11 16:38:27.828162
13939140,82891315,Private room,EAST,ALBERT PARK/RADISSON HEIGHTS,1,,4,1.0,71.0,1.0,51.043974,-113.997371,2016-09-11 16:47:38.902536
9684251,7741093,Private room,CENTRE,RENFREW,1,,2,1.0,20.0,1.0,51.058193,-114.048292,2016-09-11 16:28:17.332248
10382825,53447598,Private room,EAST,ERIN WOODS,4,5.0,2,1.0,35.0,2.0,51.016542,-113.974746,2016-09-11 15:41:36.055210
13956834,83121040,Private room,CENTRE,RAMSAY,1,,1,1.0,28.0,7.0,51.040114,-114.039591,2016-09-11 15:59:59.242956
12883802,70503429,Private room,NORTH,COVENTRY HILLS,0,,5,1.0,10.0,1.0,51.16241,-114.061289,2016-09-11 16:58:21.571129
14821914,84290501,Private room,NORTH,COVENTRY HILLS,0,,2,1.0,37.0,1.0,51.165129,-114.049797,2016-09-11 15:57:53.964050
3203742,9040882,Private room,CENTRE,MISSION,16,5.0,2,1.0,52.0,1.0,51.033921,-114.069448,2016-09-11 17:29:16.294849
11872212,56074697,Private room,NORTH,HARVEST HILLS,0,,1,1.0,36.0,3.0,51.141932,-114.061573,2016-09-11 16:30:13.158665
13773282,76990030,Private room,NORTHEAST,SKYVIEW RANCH,0,,2,1.0,87.0,1.0,51.158247,-113.962156,2016-09-11 16:12:41.599656
10833325,20215387,Private room,CENTRE,INGLEWOOD,8,4.5,2,1.0,31.0,2.0,51.042355,-114.021661,2016-09-11 17:37:42.027498
9896795,38602460,Private room,NORTHEAST,CITYSCAPE,61,5.0,2,1.0,29.0,1.0,51.15152,-113.961203,2016-09-11 17:08:24.971433
13914435,36017457,Private room,NORTHEAST,RUNDLE,0,,3,1.0,50.0,1.0,51.070326,-113.968658,2016-09-11 16:32:54.136535
14953225,54423099,Private room,NORTHEAST,SKYVIEW RANCH,0,,2,1.0,23.0,1.0,51.16024,-113.952875,2016-09-11 17:20:11.016069
13203427,67652539,Private room,NORTHEAST,TEMPLE,2,,2,1.0,39.0,1.0,51.088997,-113.950077,2016-09-11 17:14:31.324439
13955295,387509,Private room,CENTRE,BRIDGELAND/RIVERSIDE,1,,1,1.0,60.0,,51.056561,-114.051119,2016-09-11 16:32:09.028121
13915916,36017457,Private room,NORTHEAST,RUNDLE,0,,3,1.0,47.0,1.0,51.07011,-113.970011,2016-09-11 17:21:38.526087
5174439,26763803,Private room,NORTH,COVENTRY HILLS,38,4.5,2,1.0,39.0,1.0,51.168741,-114.046366,2016-09-11 17:20:36.751450
14967706,94261788,Private room,NORTH,HARVEST HILLS,0,,2,1.0,52.0,1.0,51.1438,-114.05101,2016-09-11 17:40:09.700618
5145304,26601238,Private room,NORTHEAST,MARLBOROUGH PARK,0,,1,1.0,95.0,1.0,51.064878,-113.943819,2016-09-11 16:21:24.664432
10838908,56131616,Private room,NORTH,HARVEST HILLS,3,4.5,2,1.0,31.0,3.0,51.142243,-114.05994,2016-09-11 17:24:02.193379
1033310,5686607,Private room,NORTHEAST,SADDLE RIDGE,0,,2,1.0,80.0,1.0,51.12428,-113.944731,2016-09-11 17:27:32.134212
11963826,27497225,Private room,CENTRE,CRESCENT HEIGHTS,20,4.5,2,1.0,32.0,1.0,51.053795,-114.057187,2016-09-11 17:26:47.112491
11993135,64122716,Private room,CENTRE,BELTLINE,8,4.5,2,1.0,34.0,1.0,51.040527,-114.069161,2016-09-11 17:29:20.376296
14711994,54423099,Private room,NORTHEAST,SKYVIEW RANCH,0,,6,1.0,36.0,1.0,51.160156,-113.953683,2016-09-11 16:47:51.655294
7919785,446925,Private room,CENTRE,CRESCENT HEIGHTS,47,4.5,2,1.0,35.0,1.0,51.065506,-114.059223,2016-09-11 17:19:28.426551
1197155,5161218,Private room,NORTH,THORNCLIFFE,44,5.0,2,1.0,28.0,2.0,51.104628,-114.060659,2016-09-11 16:04:58.562939
8500142,44759909,Private room,CENTRE,BELTLINE,31,5.0,2,1.0,56.0,2.0,51.04094,-114.058543,2016-09-11 17:19:12.437551
11739364,62452224,Private room,NORTHEAST,RUNDLE,1,,4,1.0,56.0,1.0,51.080686,-113.978922,2016-09-11 17:18:27.967228
13280330,51626879,Private room,EAST,DOVER,8,5.0,2,1.0,28.0,1.0,51.029426,-113.973506,2016-09-11 17:39:46.972634
14431299,88054073,Private room,NORTHEAST,TEMPLE,2,,2,1.0,52.0,1.0,51.093449,-113.95513,2016-09-11 16:00:19.277370
13547421,77623749,Private room,NORTHEAST,REDSTONE,10,5.0,1,1.0,21.0,1.0,51.166146,-113.963156,2016-09-11 17:37:31.919520
14611450,14418013,Private room,CENTRE,RENFREW,5,5.0,3,1.0,27.0,1.0,51.064934,-114.049419,2016-09-11 16:25:53.670731
7170970,29711333,Private room,NORTHEAST,FALCONRIDGE,10,5.0,5,1.0,44.0,1.0,51.100762,-113.937578,2016-09-11 16:43:00.492818
8792937,38968811,Private room,NORTHEAST,PINERIDGE,8,5.0,2,1.0,25.0,1.0,51.078997,-113.944178,2016-09-11 16:37:09.673575
9507022,49265783,Private room,NORTHEAST,MARLBOROUGH PARK,3,5.0,4,1.0,24.0,1.0,51.064427,-113.956104,2016-09-11 16:19:31.991857
4384253,2885346,Private room,CENTRE,CRESCENT HEIGHTS,32,5.0,2,1.0,52.0,2.0,51.064828,-114.061266,2016-09-11 16:07:40.231057
7823538,34901168,Private room,NORTHEAST,SADDLE RIDGE,16,5.0,4,1.0,52.0,1.0,51.128884,-113.945061,2016-09-11 17:21:56.610161
8462874,44392790,Private room,NORTHEAST,WHITEHORN,15,3.0,10,1.0,38.0,1.0,51.091263,-113.975444,2016-09-11 16:31:43.965842
14918160,93743688,Private room,NORTHEAST,WHITEHORN,0,,2,1.0,63.0,1.0,51.083019,-113.962332,2016-09-11 17:12:42.458335
10283293,52891174,Private room,NORTHEAST,WHITEHORN,0,,1,1.0,32.0,1.0,51.087434,-113.977445,2016-09-11 16:50:59.010312
9074851,47328994,Private room,NORTHEAST,WHITEHORN,1,,2,1.0,32.0,1.0,51.08894,-113.978903,2016-09-11 16:54:18.598935
10335700,53188851,Private room,NORTHWEST,HAWKWOOD,12,4.5,2,1.0,28.0,1.0,51.133271,-114.167226,2016-09-11 17:24:14.667779
8889307,46510579,Private room,NORTHEAST,TARADALE,0,,2,1.0,24.0,1.0,51.119233,-113.941177,2016-09-11 17:19:16.418108
2245123,11467460,Private room,CENTRE,KILLARNEY/GLENGARRY,28,5.0,2,1.0,31.0,2.0,51.036019,-114.136975,2016-09-11 16:50:45.123400
13845751,81732289,Entire home/apt,NORTHWEST,CHARLESWOOD,15,5.0,2,0.0,63.0,2.0,51.081377,-114.11753,2016-09-11 17:22:16.171838
14587638,90445117,Entire home/apt,CENTRE,WEST HILLHURST,1,,16,7.0,314.0,2.0,51.057976,-114.108455,2016-09-11 15:49:27.137878
4302744,12261432,Entire home/apt,CENTRE,BELTLINE,65,5.0,4,1.0,74.0,2.0,51.041586,-114.060492,2016-09-11 16:11:32.987272
14223871,84788803,Entire home/apt,CENTRE,WEST HILLHURST,3,5.0,2,1.0,28.0,1.0,51.062037,-114.117598,2016-09-11 16:05:31.712750
13688182,24641944,Entire home/apt,CENTRE,BELTLINE,13,5.0,2,0.0,70.0,2.0,51.041648,-114.075927,2016-09-11 16:48:21.620535
